orf_plate,gene,decision,distance2,distance,threshold2,feature_count,usable_feature_count,control_rows,candidate_count,top_candidate,top_candidate_target,top_restoration_score,top_distance,top_target_match,top_target_list_match,best_target_rank,best_target_restoration_score,best_target_distance,has_target_candidate,positive_target_score,positive_top_score,shift_margin
BR00117006,KCNMA1,CONTINUOUS,6.95103535886608,2.6364816249816876,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.15411261657396014,3.0427967067579362,False,False,32,-0.541091232159916,4.063058716011548,True,False,False,-14.324459145612028
BR00117006,GPR119,CONTINUOUS,11.526829154792832,3.395118430157162,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.10377302902621066,3.0427967067579362,False,False,152,-0.5456207134724247,5.247565370344437,True,False,True,-9.748665349685275
BR00118050,HTR3A,CONTINUOUS,5.565024893554027,2.35903049864855,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.35515449398159404,3.196850781684579,False,False,16,-0.562642481517051,3.6863212723841396,True,False,False,-14.775184844144416
BR00117006,HPGDS,CONTINUOUS,8.37440906781263,2.8938571263648503,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.051467496109293576,3.0427967067579362,False,False,92,-0.562691671093918,4.522206428707694,True,False,False,-12.901085436665477
BR00118049,CHRM2,CONTINUOUS,1.9427472669305696,1.3938246901711024,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.16900510654790435,1.6293881804437385,False,False,66,-0.5635240338518077,2.179278402060132,True,False,False,-34.50002817224265
BR00117006,KCNN1,CONTINUOUS,6.181953951796207,2.486353545213594,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.22379888918625856,3.0427967067579362,False,False,17,-0.5808493584979533,3.930550406951603,True,False,False,-15.093540552681901
BR00118049,ITGB2,CONTINUOUS,1.7055189413478486,1.3059551835142922,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.24766010427543805,1.6293881804437385,False,False,47,-0.58923000141174,2.075463158141677,True,False,False,-34.73725649782537
BR00118049,DDR2,CONTINUOUS,3.9781707640114323,1.9945352250615762,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.18307375073176846,1.6293881804437385,False,False,207,-0.5909877120638976,3.1732810343531592,True,False,True,-32.46460467516179
BR00117006,ADORA2A,CONTINUOUS,6.169535060448284,2.483854879103907,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.2250299855901614,3.0427967067579362,False,False,20,-0.6008174902589112,3.9761983337360687,True,False,False,-15.105959444029823
BR00117006,AKR1B1,CONTINUOUS,4.815551229195099,2.194436426327976,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.3865959707240929,3.0427967067579362,False,False,6,-0.6077763990994389,3.5281630955758425,True,False,False,-16.45994327528301
BR00118049,FGF1,CONTINUOUS,2.085757283100483,1.4442151097050893,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.12821709833470263,1.6293881804437385,False,False,102,-0.6128947592563838,2.329366981683835,True,False,False,-34.35701815607273
BR00118050,FFAR2,CONTINUOUS,11.344173747900992,3.3681113027780114,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,0.0508476429959801,3.196850781684579,False,False,183,-0.6263811068880729,5.477832588735958,True,False,True,-8.996035989797452
BR00118050,AKR1C1,CONTINUOUS,7.755610758700435,2.784889721102154,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.1479272437467427,3.196850781684579,False,False,88,-0.6335692624801679,4.54931024779108,True,False,False,-12.58459897899801
BR00118049,CYP3A4,CONTINUOUS,1.3219707189757985,1.1497698547865127,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.41714289486643663,1.6293881804437385,False,False,16,-0.6394228421776222,1.8849589631858963,True,False,False,-35.12080472019742
BR00117006,HRH4,CONTINUOUS,4.5600472544247355,2.135426714833533,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.4249127285052776,3.0427967067579362,False,False,7,-0.6597968303166677,3.544374492655893,True,False,False,-16.715447250053373
BR00117006,CA5A,CONTINUOUS,13.708241248486747,3.7024642129920373,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.17816985345061098,3.0427967067579362,False,False,187,-0.6676343573210264,6.174356528338744,True,False,True,-7.567253255991361
BR00118049,ATP5F1D,CONTINUOUS,1.4652744834430669,1.2104852264456047,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.3460620128564713,1.6293881804437385,False,False,37,-0.6770824906589796,2.030083578474971,True,False,False,-34.97750095573015
BR00118050,KCNMA1,CONTINUOUS,5.495356007781985,2.344217568354521,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.3637176108731168,3.196850781684579,False,False,35,-0.6778923354430189,3.9333446905546,True,False,False,-14.844853729916458
BR00117006,ASIC1,CONTINUOUS,5.823306219500508,2.4131527551111445,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.2609217134356381,3.0427967067579362,False,False,31,-0.6817292611982961,4.0582696000133796,True,False,False,-15.452188284977598
BR00118049,ICAM1,CONTINUOUS,1.6249355832063561,1.27472961180258,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.27822258568102276,1.6293881804437385,False,False,64,-0.6928401806050906,2.1579135062682293,True,False,False,-34.81783985596686
BR00118050,BTK,CONTINUOUS,12.25721598365092,3.501030703043165,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,0.08688296309286869,3.196850781684579,False,False,202,-0.7112218203580536,5.991040132792673,True,False,True,-8.082993754047525
BR00118049,HSD11B1,CONTINUOUS,1.3723232803658072,1.1714620268561022,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.39090140618146996,1.6293881804437385,False,False,31,-0.7164225107125874,2.010723793342524,True,False,False,-35.07045215880741
BR00118050,ADRA2B,CONTINUOUS,4.550942878625231,2.1332939034800695,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.498551501257289,3.196850781684579,False,False,16,-0.7279950345186232,3.6863212723841396,True,False,False,-15.789266859073212
BR00118049,HIF1A,CONTINUOUS,2.1322955265727206,1.46023817460465,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.11583727146687472,1.6293881804437385,False,False,149,-0.7287259837953484,2.524351674970676,True,False,False,-34.3104799126005
BR00118050,CYP1A2,CONTINUOUS,5.097689070163109,2.257806251688375,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.41591014698120143,3.196850781684579,False,False,36,-0.7423530320685239,3.9338955684542514,True,False,False,-15.242520667535334
BR00117006,AVPR1A,CONTINUOUS,6.008582520048379,2.4512410163116107,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.2413290600592184,3.0427967067579362,False,False,61,-0.7524028121591617,4.295561650266101,True,False,False,-15.26691198442973
BR00117006,DCK,CONTINUOUS,6.149742191591365,2.479867373790656,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.22699977382482972,3.0427967067579362,False,False,69,-0.757577047356558,4.3585579766646,True,False,False,-15.125752312886743
BR00118050,FGF1,CONTINUOUS,6.938388061847276,2.634082015019137,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.2136489158102921,3.196850781684579,False,False,102,-0.7599096350556569,4.635746317760758,True,False,False,-13.401821675851167
BR00117006,FOXM1,CONTINUOUS,9.10107841826774,3.016799366591643,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.008617523741612398,3.0427967067579362,False,False,158,-0.7602812194160753,5.310415267759342,True,False,False,-12.174416086210368
BR00118050,HRH4,CONTINUOUS,4.384465394100108,2.0939115057948623,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.5267363366769919,3.196850781684579,False,False,16,-0.7604952559745488,3.6863212723841396,True,False,False,-15.955744343598337
BR00118050,CSK,CONTINUOUS,9.432887741922299,3.0713006596428,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.04087848633332425,3.196850781684579,False,False,180,-0.7662275416842717,5.424615813855951,True,False,False,-10.907321995776146
BR00117006,KCNN4,CONTINUOUS,4.832632992953409,2.1983250426070775,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.3841432216720706,3.0427967067579362,False,False,17,-0.787975085926522,3.930550406951603,True,False,False,-16.442861511524697
BR00117006,ABL1,CONTINUOUS,9.775326791754438,3.1265519013370686,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.026788358940815216,3.0427967067579362,False,False,174,-0.7909682226056323,5.599555101623701,True,False,True,-11.50016771272367
BR00118050,KCNJ1,CONTINUOUS,5.236514753491263,2.288343233322148,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.39701541933553797,3.196850781684579,False,False,54,-0.8073756702346089,4.135895885054257,True,False,False,-15.10369498420718
BR00118050,CA14,CONTINUOUS,5.27280754154703,2.2962594673832113,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.3921992819593152,3.196850781684579,False,False,57,-0.8185628115641763,4.175892073087089,True,False,False,-15.067402196151415
BR00118050,LCK,CONTINUOUS,11.509487217178613,3.392563517044097,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,0.05768874609928687,3.196850781684579,False,False,206,-0.8485271007451283,6.271245602257069,True,False,True,-8.830722520519831
BR00118049,FOXM1,CONTINUOUS,2.1882019062085054,1.4792572143506704,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.10149077836870135,1.6293881804437385,False,False,179,-0.8530794902351331,2.7411812046974364,True,False,False,-34.25457353296471
BR00118050,ABL1,CONTINUOUS,8.493757737167966,2.9144052115599792,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.09691362374840096,3.196850781684579,False,False,177,-0.8570597227295402,5.412224534102959,True,False,False,-11.846452000530478
BR00117006,GUCY1B1,CONTINUOUS,5.88510128324253,2.425922769430744,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.2542842439583066,3.0427967067579362,False,False,93,-0.8728633979837461,4.543421961204076,True,False,False,-15.390393221235577
BR00117006,ATP5F1D,CONTINUOUS,4.636858297867255,2.1533365500699735,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.4130613752214656,3.0427967067579362,False,False,29,-0.8810731882131748,4.050583649537965,True,False,False,-16.638636206610855
BR00117006,CACNG1,CONTINUOUS,6.075999251860516,2.464954208877016,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.2344232180049053,3.0427967067579362,False,False,109,-0.9010396216902528,4.6859756167292606,True,False,False,-15.199495252617591
BR00117006,ANXA1,CONTINUOUS,10.966590294710667,3.311584257528512,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.08116584989810749,3.0427967067579362,False,False,193,-0.9134150174944877,6.336435050055302,True,False,True,-10.30890420976744
BR00118049,KDR,CONTINUOUS,1.1469045173330878,1.070936280706321,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.5214613696415036,1.6293881804437385,False,False,40,-0.9195941731645823,2.055763044276323,True,False,False,-35.29587092184013
BR00117006,CDK4,CONTINUOUS,11.96919204032314,3.459652011449004,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.1204905300626915,3.0427967067579362,False,False,201,-0.9353065153799085,6.695487078706399,True,False,True,-9.306302464154967
BR00118049,CSK,CONTINUOUS,2.1279337705485992,1.458743901632017,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.116980285997899,1.6293881804437385,False,False,190,-0.9551298273382993,2.8520337125305577,True,False,False,-34.31484166862462
BR00117006,FPR1,CONTINUOUS,4.324225673446093,2.0794772596607287,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.4632507725777737,3.0427967067579362,False,False,33,-0.9575479372203659,4.0706764201474765,True,False,False,-16.951268831032014
BR00118050,ATP5F1D,CONTINUOUS,4.264852837704275,2.0651520132194325,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.5479978041419606,3.196850781684579,False,False,47,-0.9625146777482654,4.052891137726479,True,False,False,-16.07535689999417
BR00117006,HCK,CONTINUOUS,12.932697994478067,3.5962060556200153,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.1538869965468408,3.0427967067579362,False,False,212,-0.9644426266146902,7.064540469751802,True,False,True,-8.34279651000004
BR00117006,FFAR4,CONTINUOUS,3.2960669878763094,1.8155073637626231,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.6760035059566438,3.0427967067579362,False,False,8,-0.9792321149037451,3.593310479205199,True,False,False,-17.9794275166018
BR00118050,FPR1,CONTINUOUS,5.255393087576931,2.2924644135900847,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.3945039943615949,3.196850781684579,False,False,93,-0.9983309266728579,4.581102535976022,True,False,False,-15.084816650121514
BR00118050,FFAR4,CONTINUOUS,3.552997181498504,1.8849395697206062,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.6959964303559787,3.196850781684579,False,False,21,-0.9995204121151595,3.768975145261918,True,False,False,-16.78721255619994
BR00118050,GLRA3,CONTINUOUS,3.6492025185013808,1.910288595605748,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.6734910049908931,3.196850781684579,False,False,25,-1.0009307186049239,3.8223551323502014,True,False,False,-16.691007219197065
BR00117006,KCNK1,CONTINUOUS,5.519461469470873,2.3493534151912674,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.2951634637349436,3.0427967067579362,False,False,113,-1.0134605500925131,4.730330419714747,True,False,False,-15.756033035007235
