orf_plate,gene,decision,distance2,distance,threshold2,feature_count,usable_feature_count,control_rows,candidate_count,top_candidate,top_candidate_target,top_restoration_score,top_distance,top_target_match,top_target_list_match,best_target_rank,best_target_restoration_score,best_target_distance,has_target_candidate,positive_target_score,positive_top_score,shift_margin,replicate_consistency,data_source,source_hash,selection_rule_pass,selection_priority
BR00117006,CDC25A,CONTINUOUS,2.502666469616383,1.5819818170941102,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.92340814153302,3.042796706757936,False,False,191,-2.9673568303825255,6.276286367593245,True,False,False,-18.772828034861725,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.005235602094240838
BR00117006,ANXA1,CONTINUOUS,10.966590294710668,3.311584257528512,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.0811658498981074,3.042796706757936,False,False,193,-0.9134150174944876,6.336435050055302,True,False,True,-10.30890420976744,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.0051813471502590676
BR00117006,CACNA2D3,CONTINUOUS,6.224303006678499,2.4948553077640594,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.2196285280703247,3.042796706757936,False,False,196,-1.6573973509897209,6.629821885957514,True,False,False,-15.051191497799609,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.00510204081632653
BR00118050,CDK4,CONTINUOUS,6.4603993212880635,2.541731559643556,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.2577452444000958,3.196850781684579,False,False,200,-1.3051718873475395,5.859128136476646,True,False,False,-13.87981041641038,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.005
BR00118049,CTSG,CONTINUOUS,3.960344082420979,1.9900613262964983,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.1812372016317663,1.6293881804437385,False,False,200,-0.510925766903378,3.0068349356208017,True,False,True,-32.48243135675224,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.005
BR00117006,CDK4,CONTINUOUS,11.96919204032314,3.459652011449004,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.1204905300626915,3.042796706757936,False,False,201,-0.9353065153799084,6.695487078706399,True,False,True,-9.306302464154967,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004975124378109453
BR00118050,BTK,CONTINUOUS,12.25721598365092,3.501030703043165,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,0.0868829630928686,3.196850781684579,False,False,202,-0.7112218203580536,5.991040132792673,True,False,True,-8.082993754047525,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.0049504950495049506
BR00118050,CACNA2D3,CONTINUOUS,6.595747836972967,2.568218806288313,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.2447735270280742,3.196850781684579,False,False,203,-1.353970643816849,6.045511676903394,True,False,False,-13.744461900725478,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.0049261083743842365
BR00118050,LCK,CONTINUOUS,11.509487217178611,3.392563517044097,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,0.0576887460992868,3.196850781684579,False,False,206,-0.8485271007451283,6.271245602257069,True,False,True,-8.830722520519831,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.0048543689320388345
BR00118049,LCK,CONTINUOUS,4.212248092012663,2.052376206257679,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.2060967304751669,1.6293881804437385,False,False,206,-0.5385343461764187,3.1576512846042357,True,False,True,-32.23052734716055,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.0048543689320388345
BR00117006,LCK,CONTINUOUS,4.851213735832478,2.202547101841974,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.3814899596071683,3.042796706757936,False,False,207,-2.124409429689998,6.881658934334564,True,False,False,-16.42428076864563,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004830917874396135
BR00118049,DDR2,CONTINUOUS,3.978170764011432,1.994535225061576,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.1830737507317684,1.6293881804437385,False,False,207,-0.5909877120638976,3.1732810343531592,True,False,True,-32.46460467516179,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004830917874396135
BR00118049,CDK4,CONTINUOUS,1.758394592627762,1.3260447174314154,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.2287580946732164,1.6293881804437385,False,False,208,-1.404054885272639,3.1878842810333747,True,False,False,-34.68438084654546,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004807692307692308
BR00118050,CSF1R,CONTINUOUS,3.607052831131298,1.8992242708883271,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.6832402737711578,3.196850781684579,False,False,211,-2.4565637226403227,6.564789715914066,True,False,False,-16.733156906567146,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004739336492890996
BR00117006,HCK,CONTINUOUS,12.932697994478067,3.5962060556200153,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.1538869965468408,3.042796706757936,False,False,212,-0.9644426266146902,7.064540469751802,True,False,True,-8.34279651000004,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.0047169811320754715
BR00117006,DDR2,CONTINUOUS,11.102833881772607,3.332091517616617,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.0868207878835576,3.042796706757936,False,False,213,-1.1490831543034965,7.1609417491095915,True,False,True,-10.1726606227055,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004694835680751174
BR00118050,CDC25A,CONTINUOUS,8.134532987460645,2.8521102691622295,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.1208720841717285,3.196850781684579,False,False,214,-1.3661192890108285,6.748433122252984,True,False,False,-12.2056767502378,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004672897196261682
BR00118049,CSF1R,CONTINUOUS,2.004352575758504,1.4157515939452456,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.1508997675941195,1.6293881804437385,False,False,215,-1.3415451376664134,3.3150462609483062,True,False,False,-34.438422863414715,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004651162790697674
BR00117006,FFAR2,CONTINUOUS,10.611160007633488,3.257477552897869,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.0659040139662315,3.042796706757936,False,False,216,-1.380890083908355,7.755696004250972,True,False,True,-10.66433449684462,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004629629629629629
BR00118050,CDK9,CONTINUOUS,4.276927339629883,2.0680733400026905,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.5458111276067579,3.196850781684579,False,False,216,-2.318382241982176,6.862657846585013,True,False,False,-16.063282398068562,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004629629629629629
BR00118039,FOXM1,CONTINUOUS,6.075781226980188,2.464909983545076,21.371183642407196,96,96,124,260,geldanamycin|HSP90AB1|BRD-K43570081-001-02-4,HSP90AB1,-2.4256125873280845,8.4438266662661,False,False,218,-5.750003168948911,16.638150200109823,True,False,False,-15.29540241542701,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.0045871559633027525
BR00118050,HCK,CONTINUOUS,7.680028647617712,2.7712864607646956,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.1535620106198987,3.196850781684579,False,False,221,-1.7213967388539406,7.541769936757843,True,False,False,-12.660181090080732,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004524886877828055
BR00117006,CTSG,CONTINUOUS,4.217364811243166,2.053622363348034,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.4816729507151269,3.042796706757936,False,False,221,-2.926548142102655,8.063647075388614,True,False,False,-17.058129693234942,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004524886877828055
BR00117006,CDK9,CONTINUOUS,6.539050978828981,2.5571568154552,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.1899140046345171,3.042796706757936,False,False,223,-2.1882164075755246,8.152769315781036,True,False,False,-14.736443525649126,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004484304932735426
BR00118050,CTSG,CONTINUOUS,3.5711019803457016,1.8897359551920745,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.6916917799544946,3.196850781684579,False,False,228,-3.48755761565328,8.480298977300507,True,False,False,-16.769107757352742,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.0043859649122807015
BR00118050,DDR2,CONTINUOUS,7.936135760674796,2.817114793662977,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.1347960647094228,3.196850781684579,False,False,230,-2.0596865336359356,8.619488197880248,True,False,False,-12.404073977023648,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004347826086956522
BR00118039,CTSG,CONTINUOUS,3.6250686762060567,1.903961311635837,21.371183642407196,96,96,124,260,geldanamycin|HSP90AB1|BRD-K43570081-001-02-4,HSP90AB1,-3.4348730274392683,8.4438266662661,False,False,233,-8.183776909509792,17.48555593041036,True,False,False,-17.74611496620114,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004291845493562232
BR00118049,HCK,CONTINUOUS,1.0862982909133423,1.042256346065277,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.5633276655915183,1.6293881804437385,False,False,233,-2.7436276414266603,3.9018196665860656,True,False,False,-35.35647714825988,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004291845493562232
BR00117006,CCND1,CONTINUOUS,4.006435063585263,2.0016081193843274,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.5201760410985676,3.042796706757936,False,False,236,-4.300141395099331,10.608806050321098,True,False,False,-17.269059440892846,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.00423728813559322
BR00118050,CCND1,CONTINUOUS,3.49267566395426,1.8688701570612816,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,-0.7105793945095571,3.196850781684579,False,False,237,-4.373969035585096,10.043250355581758,True,False,False,-16.847534073744185,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004219409282700422
BR00118049,CCND1,CONTINUOUS,2.224793260924773,1.491574088312335,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.092395069886366,1.6293881804437385,False,False,237,-1.742603273753628,4.090795977654236,True,False,False,-34.21798217824845,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004219409282700422
BR00118039,HCK,CONTINUOUS,3.303772524669816,1.8176282691105503,21.371183642407196,96,96,124,260,geldanamycin|HSP90AB1|BRD-K43570081-001-02-4,HSP90AB1,-3.645519003945404,8.4438266662661,False,False,244,-9.862528319873665,19.744038548227167,True,False,False,-18.06741111773738,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004098360655737705
BR00118050,HSP90AB1,CONTINUOUS,14.628855372802642,3.824768669188065,20.340209737698444,96,96,124,260,ANR-94|ADORA2A|BRD-K31170746-001-01-6,ADORA2A,0.1641714680845308,3.196850781684579,False,False,246,-2.9304530452448376,15.033073663171209,True,False,True,-5.7113543648958025,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.0040650406504065045
BR00117006,HSP90AB1,CONTINUOUS,17.855649898894605,4.22559462074802,21.275494504478107,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,0.2799127744491079,3.042796706757936,False,False,248,-3.0107070892982097,16.947622301938477,True,False,True,-3.419844605583503,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.004032258064516129
BR00118049,HSP90AB1,CONTINUOUS,0.8907091144813367,0.9437738682975582,36.44277543917322,96,96,124,260,desonide|PLA2G1B|BRD-K21528677-001-04-4,PLA2G1B,-0.7264603685003594,1.6293881804437385,False,False,251,-4.787340515395646,5.4619407453759194,True,False,False,-35.55206632469188,not_available_in_cached_sweep,runs/kaggle_output/cpjump1_selection_sweep_results.csv,sha256:b79246463989a0a2676b2a6b84a1306ae15f2f3e5627680b686511df8e58f28a,False,0.00398406374501992
